Count: 9096 Words
Lemma	Form	Analysis
ciwan	ciwan-an-îş-tan-da-yn	ADJ;PL;[ÎŞ];PSS2P;[DA];[COP1P]
ciwan	ciwan-an-îş-tan-da-n	ADJ;PL;[ÎŞ];PSS2P;[DA];[COP2P]
ciwan	ciwan-an-îş-tan-da-n	ADJ;PL;[ÎŞ];PSS2P;[DA];[COP3P]
ciwan	ciwan-an-îş-tan-ewe	ADJ;PL;[ÎŞ];PSS2P;[EWE]
ciwan	ciwan-an-îş-tan-ewe-m	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP1S]
ciwan	ciwan-an-îş-tan-ewe-yt	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP2S]
ciwan	ciwan-an-îş-tan-ewe-ye	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP3S]
ciwan	ciwan-an-îş-tan-ewe-yn	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP1P]
ciwan	ciwan-an-îş-tan-ewe-n	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP2P]
ciwan	ciwan-an-îş-tan-ewe-n	ADJ;PL;[ÎŞ];PSS2P;[EWE];[COP3P]
ciwan	ciwan-an-îş-yan	ADJ;PL;[ÎŞ];PSS3P
ciwan	ciwan-an-îş-yan-im	ADJ;PL;[ÎŞ];PSS3P;[COP1S]
ciwan	ciwan-an-îş-yan-ît	ADJ;PL;[ÎŞ];PSS3P;[COP2S]
ciwan	ciwan-an-îş-yan-e	ADJ;PL;[ÎŞ];PSS3P;[COP3S]
ciwan	ciwan-an-îş-yan-în	ADJ;PL;[ÎŞ];PSS3P;[COP1P]
ciwan	ciwan-an-îş-yan-in	ADJ;PL;[ÎŞ];PSS3P;[COP2P]
ciwan	ciwan-an-îş-yan-in	ADJ;PL;[ÎŞ];PSS3P;[COP3P]
ciwan	ciwan-an-îş-yan-da	ADJ;PL;[ÎŞ];PSS3P;[DA]
ciwan	ciwan-an-îş-yan-da-m	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP1S]
ciwan	ciwan-an-îş-yan-da-yt	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP2S]
ciwan	ciwan-an-îş-yan-da-ye	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP3S]
ciwan	ciwan-an-îş-yan-da-yn	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP1P]
ciwan	ciwan-an-îş-yan-da-n	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP2P]
ciwan	ciwan-an-îş-yan-da-n	ADJ;PL;[ÎŞ];PSS3P;[DA];[COP3P]
ciwan	ciwan-an-îş-yan-ewe	ADJ;PL;[ÎŞ];PSS3P;[EWE]
ciwan	ciwan-an-îş-yan-ewe-m	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP1S]
ciwan	ciwan-an-îş-yan-ewe-yt	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP2S]
ciwan	ciwan-an-îş-yan-ewe-ye	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP3S]
ciwan	ciwan-an-îş-yan-ewe-yn	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP1P]
ciwan	ciwan-an-îş-yan-ewe-n	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP2P]
ciwan	ciwan-an-îş-yan-ewe-n	ADJ;PL;[ÎŞ];PSS3P;[EWE];[COP3P]
ciwan	ciwan-ekan	ADJ;DEF;PL
ciwan	ciwan-ekan-im	ADJ;DEF;PL;[COP1S]
ciwan	ciwan-ekan-ît	ADJ;DEF;PL;[COP2S]
ciwan	ciwan-ekan-e	ADJ;DEF;PL;[COP3S]
ciwan	ciwan-ekan-în	ADJ;DEF;PL;[COP1P]
ciwan	ciwan-ekan-in	ADJ;DEF;PL;[COP2P]
ciwan	ciwan-ekan-in	ADJ;DEF;PL;[COP3P]
ciwan	ciwan-ekan-da	ADJ;DEF;PL;[DA]
ciwan	ciwan-ekan-da-m	ADJ;DEF;PL;[DA];[COP1S]
ciwan	ciwan-ekan-da-yt	ADJ;DEF;PL;[DA];[COP2S]
ciwan	ciwan-ekan-da-ye	ADJ;DEF;PL;[DA];[COP3S]
ciwan	ciwan-ekan-da-yn	ADJ;DEF;PL;[DA];[COP1P]
ciwan	ciwan-ekan-da-n	ADJ;DEF;PL;[DA];[COP2P]
ciwan	ciwan-ekan-da-n	ADJ;DEF;PL;[DA];[COP3P]
ciwan	ciwan-ekan-ewe	ADJ;DEF;PL;[EWE]
ciwan	ciwan-ekan-ewe-m	ADJ;DEF;PL;[EWE];[COP1S]
ciwan	ciwan-ekan-ewe-yt	ADJ;DEF;PL;[EWE];[COP2S]
ciwan	ciwan-ekan-ewe-ye	ADJ;DEF;PL;[EWE];[COP3S]
ciwan	ciwan-ekan-ewe-yn	ADJ;DEF;PL;[EWE];[COP1P]
ciwan	ciwan-ekan-ewe-n	ADJ;DEF;PL;[EWE];[COP2P]
ciwan	ciwan-ekan-ewe-n	ADJ;DEF;PL;[EWE];[COP3P]
ciwan	ciwan-ekan-im	ADJ;DEF;PL;PSS1S
ciwan	ciwan-ekan-im-im	ADJ;DEF;PL;PSS1S;[COP1S]
ciwan	ciwan-ekan-im-ît	ADJ;DEF;PL;PSS1S;[COP2S]
ciwan	ciwan-ekan-im-e	ADJ;DEF;PL;PSS1S;[COP3S]
ciwan	ciwan-ekan-im-în	ADJ;DEF;PL;PSS1S;[COP1P]
ciwan	ciwan-ekan-im-in	ADJ;DEF;PL;PSS1S;[COP2P]
ciwan	ciwan-ekan-im-in	ADJ;DEF;PL;PSS1S;[COP3P]
ciwan	ciwan-ekan-im-da	ADJ;DEF;PL;PSS1S;[DA]
ciwan	ciwan-ekan-im-da-m	ADJ;DEF;PL;PSS1S;[DA];[COP1S]
ciwan	ciwan-ekan-im-da-yt	ADJ;DEF;PL;PSS1S;[DA];[COP2S]
ciwan	ciwan-ekan-im-da-ye	ADJ;DEF;PL;PSS1S;[DA];[COP3S]
ciwan	ciwan-ekan-im-da-yn	ADJ;DEF;PL;PSS1S;[DA];[COP1P]
ciwan	ciwan-ekan-im-da-n	ADJ;DEF;PL;PSS1S;[DA];[COP2P]
ciwan	ciwan-ekan-im-da-n	ADJ;DEF;PL;PSS1S;[DA];[COP3P]
ciwan	ciwan-ekan-im-ewe	ADJ;DEF;PL;PSS1S;[EWE]
ciwan	ciwan-ekan-im-ewe-m	ADJ;DEF;PL;PSS1S;[EWE];[COP1S]
ciwan	ciwan-ekan-im-ewe-yt	ADJ;DEF;PL;PSS1S;[EWE];[COP2S]
ciwan	ciwan-ekan-im-ewe-ye	ADJ;DEF;PL;PSS1S;[EWE];[COP3S]
ciwan	ciwan-ekan-im-ewe-yn	ADJ;DEF;PL;PSS1S;[EWE];[COP1P]
ciwan	ciwan-ekan-im-ewe-n	ADJ;DEF;PL;PSS1S;[EWE];[COP2P]
ciwan	ciwan-ekan-im-ewe-n	ADJ;DEF;PL;PSS1S;[EWE];[COP3P]
ciwan	ciwan-ekan-it	ADJ;DEF;PL;PSS2S
ciwan	ciwan-ekan-it-im	ADJ;DEF;PL;PSS2S;[COP1S]
ciwan	ciwan-ekan-it-ît	ADJ;DEF;PL;PSS2S;[COP2S]
ciwan	ciwan-ekan-it-e	ADJ;DEF;PL;PSS2S;[COP3S]
ciwan	ciwan-ekan-it-în	ADJ;DEF;PL;PSS2S;[COP1P]
ciwan	ciwan-ekan-it-in	ADJ;DEF;PL;PSS2S;[COP2P]
ciwan	ciwan-ekan-it-in	ADJ;DEF;PL;PSS2S;[COP3P]
ciwan	ciwan-ekan-it-da	ADJ;DEF;PL;PSS2S;[DA]
ciwan	ciwan-ekan-it-da-m	ADJ;DEF;PL;PSS2S;[DA];[COP1S]
ciwan	ciwan-ekan-it-da-yt	ADJ;DEF;PL;PSS2S;[DA];[COP2S]
ciwan	ciwan-ekan-it-da-ye	ADJ;DEF;PL;PSS2S;[DA];[COP3S]
ciwan	ciwan-ekan-it-da-yn	ADJ;DEF;PL;PSS2S;[DA];[COP1P]
ciwan	ciwan-ekan-it-da-n	ADJ;DEF;PL;PSS2S;[DA];[COP2P]
ciwan	ciwan-ekan-it-da-n	ADJ;DEF;PL;PSS2S;[DA];[COP3P]
ciwan	ciwan-ekan-it-ewe	ADJ;DEF;PL;PSS2S;[EWE]
ciwan	ciwan-ekan-it-ewe-m	ADJ;DEF;PL;PSS2S;[EWE];[COP1S]
ciwan	ciwan-ekan-it-ewe-yt	ADJ;DEF;PL;PSS2S;[EWE];[COP2S]
ciwan	ciwan-ekan-it-ewe-ye	ADJ;DEF;PL;PSS2S;[EWE];[COP3S]
ciwan	ciwan-ekan-it-ewe-yn	ADJ;DEF;PL;PSS2S;[EWE];[COP1P]
ciwan	ciwan-ekan-it-ewe-n	ADJ;DEF;PL;PSS2S;[EWE];[COP2P]
ciwan	ciwan-ekan-it-ewe-n	ADJ;DEF;PL;PSS2S;[EWE];[COP3P]
ciwan	ciwan-ekan-î	ADJ;DEF;PL;PSS3S
ciwan	ciwan-ekan-y-im	ADJ;DEF;PL;PSS3S;[COP1S]
ciwan	ciwan-ekan-y-ît	ADJ;DEF;PL;PSS3S;[COP2S]
ciwan	ciwan-ekan-ye-tî	ADJ;DEF;PL;PSS3S;[COP3S]
ciwan	ciwan-ekan-y-în	ADJ;DEF;PL;PSS3S;[COP1P]
ciwan	ciwan-ekan-y-in	ADJ;DEF;PL;PSS3S;[COP2P]
ciwan	ciwan-ekan-y-in	ADJ;DEF;PL;PSS3S;[COP3P]
ciwan	ciwan-ekan-î-da	ADJ;DEF;PL;PSS3S;[DA]
ciwan	ciwan-ekan-î-da-m	ADJ;DEF;PL;PSS3S;[DA];[COP1S]
ciwan	ciwan-ekan-î-da-yt	ADJ;DEF;PL;PSS3S;[DA];[COP2S]
ciwan	ciwan-ekan-î-da-ye	ADJ;DEF;PL;PSS3S;[DA];[COP3S]
ciwan	ciwan-ekan-î-da-yn	ADJ;DEF;PL;PSS3S;[DA];[COP1P]
ciwan	ciwan-ekan-î-da-n	ADJ;DEF;PL;PSS3S;[DA];[COP2P]
ciwan	ciwan-ekan-î-da-n	ADJ;DEF;PL;PSS3S;[DA];[COP3P]
ciwan	ciwan-ekan-î-yewe	ADJ;DEF;PL;PSS3S;[EWE]
ciwan	ciwan-ekan-î-yewe-m	ADJ;DEF;PL;PSS3S;[EWE];[COP1S]
ciwan	ciwan-ekan-î-yewe-yt	ADJ;DEF;PL;PSS3S;[EWE];[COP2S]
ciwan	ciwan-ekan-î-yewe-ye	ADJ;DEF;PL;PSS3S;[EWE];[COP3S]
ciwan	ciwan-ekan-î-yewe-yn	ADJ;DEF;PL;PSS3S;[EWE];[COP1P]
ciwan	ciwan-ekan-î-yewe-n	ADJ;DEF;PL;PSS3S;[EWE];[COP2P]
ciwan	ciwan-ekan-î-yewe-n	ADJ;DEF;PL;PSS3S;[EWE];[COP3P]
ciwan	ciwan-ekan-man	ADJ;DEF;PL;PSS1P
ciwan	ciwan-ekan-man-im	ADJ;DEF;PL;PSS1P;[COP1S]
ciwan	ciwan-ekan-man-ît	ADJ;DEF;PL;PSS1P;[COP2S]
ciwan	ciwan-ekan-man-e	ADJ;DEF;PL;PSS1P;[COP3S]
ciwan	ciwan-ekan-man-în	ADJ;DEF;PL;PSS1P;[COP1P]
ciwan	ciwan-ekan-man-in	ADJ;DEF;PL;PSS1P;[COP2P]
ciwan	ciwan-ekan-man-in	ADJ;DEF;PL;PSS1P;[COP3P]
ciwan	ciwan-ekan-man-da	ADJ;DEF;PL;PSS1P;[DA]
ciwan	ciwan-ekan-man-da-m	ADJ;DEF;PL;PSS1P;[DA];[COP1S]
ciwan	ciwan-ekan-man-da-yt	ADJ;DEF;PL;PSS1P;[DA];[COP2S]
ciwan	ciwan-ekan-man-da-ye	ADJ;DEF;PL;PSS1P;[DA];[COP3S]
ciwan	ciwan-ekan-man-da-yn	ADJ;DEF;PL;PSS1P;[DA];[COP1P]
ciwan	ciwan-ekan-man-da-n	ADJ;DEF;PL;PSS1P;[DA];[COP2P]
ciwan	ciwan-ekan-man-da-n	ADJ;DEF;PL;PSS1P;[DA];[COP3P]
ciwan	ciwan-ekan-man-ewe	ADJ;DEF;PL;PSS1P;[EWE]
ciwan	ciwan-ekan-man-ewe-m	ADJ;DEF;PL;PSS1P;[EWE];[COP1S]
ciwan	ciwan-ekan-man-ewe-yt	ADJ;DEF;PL;PSS1P;[EWE];[COP2S]
ciwan	ciwan-ekan-man-ewe-ye	ADJ;DEF;PL;PSS1P;[EWE];[COP3S]
ciwan	ciwan-ekan-man-ewe-yn	ADJ;DEF;PL;PSS1P;[EWE];[COP1P]
ciwan	ciwan-ekan-man-ewe-n	ADJ;DEF;PL;PSS1P;[EWE];[COP2P]
ciwan	ciwan-ekan-man-ewe-n	ADJ;DEF;PL;PSS1P;[EWE];[COP3P]
ciwan	ciwan-ekan-tan	ADJ;DEF;PL;PSS2P
ciwan	ciwan-ekan-tan-im	ADJ;DEF;PL;PSS2P;[COP1S]
ciwan	ciwan-ekan-tan-ît	ADJ;DEF;PL;PSS2P;[COP2S]
ciwan	ciwan-ekan-tan-e	ADJ;DEF;PL;PSS2P;[COP3S]
ciwan	ciwan-ekan-tan-în	ADJ;DEF;PL;PSS2P;[COP1P]
ciwan	ciwan-ekan-tan-in	ADJ;DEF;PL;PSS2P;[COP2P]
ciwan	ciwan-ekan-tan-in	ADJ;DEF;PL;PSS2P;[COP3P]
ciwan	ciwan-ekan-tan-da	ADJ;DEF;PL;PSS2P;[DA]
ciwan	ciwan-ekan-tan-da-m	ADJ;DEF;PL;PSS2P;[DA];[COP1S]
ciwan	ciwan-ekan-tan-da-yt	ADJ;DEF;PL;PSS2P;[DA];[COP2S]
ciwan	ciwan-ekan-tan-da-ye	ADJ;DEF;PL;PSS2P;[DA];[COP3S]
ciwan	ciwan-ekan-tan-da-yn	ADJ;DEF;PL;PSS2P;[DA];[COP1P]
ciwan	ciwan-ekan-tan-da-n	ADJ;DEF;PL;PSS2P;[DA];[COP2P]
ciwan	ciwan-ekan-tan-da-n	ADJ;DEF;PL;PSS2P;[DA];[COP3P]
ciwan	ciwan-ekan-tan-ewe	ADJ;DEF;PL;PSS2P;[EWE]
ciwan	ciwan-ekan-tan-ewe-m	ADJ;DEF;PL;PSS2P;[EWE];[COP1S]
ciwan	ciwan-ekan-tan-ewe-yt	ADJ;DEF;PL;PSS2P;[EWE];[COP2S]
ciwan	ciwan-ekan-tan-ewe-ye	ADJ;DEF;PL;PSS2P;[EWE];[COP3S]
ciwan	ciwan-ekan-tan-ewe-yn	ADJ;DEF;PL;PSS2P;[EWE];[COP1P]
ciwan	ciwan-ekan-tan-ewe-n	ADJ;DEF;PL;PSS2P;[EWE];[COP2P]
ciwan	ciwan-ekan-tan-ewe-n	ADJ;DEF;PL;PSS2P;[EWE];[COP3P]
ciwan	ciwan-ekan-yan	ADJ;DEF;PL;PSS3P
ciwan	ciwan-ekan-yan-im	ADJ;DEF;PL;PSS3P;[COP1S]
ciwan	ciwan-ekan-yan-ît	ADJ;DEF;PL;PSS3P;[COP2S]
ciwan	ciwan-ekan-yan-e	ADJ;DEF;PL;PSS3P;[COP3S]
ciwan	ciwan-ekan-yan-în	ADJ;DEF;PL;PSS3P;[COP1P]
ciwan	ciwan-ekan-yan-in	ADJ;DEF;PL;PSS3P;[COP2P]
ciwan	ciwan-ekan-yan-in	ADJ;DEF;PL;PSS3P;[COP3P]
ciwan	ciwan-ekan-yan-da	ADJ;DEF;PL;PSS3P;[DA]
ciwan	ciwan-ekan-yan-da-m	ADJ;DEF;PL;PSS3P;[DA];[COP1S]
ciwan	ciwan-ekan-yan-da-yt	ADJ;DEF;PL;PSS3P;[DA];[COP2S]
ciwan	ciwan-ekan-yan-da-ye	ADJ;DEF;PL;PSS3P;[DA];[COP3S]
ciwan	ciwan-ekan-yan-da-yn	ADJ;DEF;PL;PSS3P;[DA];[COP1P]
ciwan	ciwan-ekan-yan-da-n	ADJ;DEF;PL;PSS3P;[DA];[COP2P]
ciwan	ciwan-ekan-yan-da-n	ADJ;DEF;PL;PSS3P;[DA];[COP3P]
ciwan	ciwan-ekan-yan-ewe	ADJ;DEF;PL;PSS3P;[EWE]
ciwan	ciwan-ekan-yan-ewe-m	ADJ;DEF;PL;PSS3P;[EWE];[COP1S]
ciwan	ciwan-ekan-yan-ewe-yt	ADJ;DEF;PL;PSS3P;[EWE];[COP2S]
ciwan	ciwan-ekan-yan-ewe-ye	ADJ;DEF;PL;PSS3P;[EWE];[COP3S]
ciwan	ciwan-ekan-yan-ewe-yn	ADJ;DEF;PL;PSS3P;[EWE];[COP1P]
ciwan	ciwan-ekan-yan-ewe-n	ADJ;DEF;PL;PSS3P;[EWE];[COP2P]
ciwan	ciwan-ekan-yan-ewe-n	ADJ;DEF;PL;PSS3P;[EWE];[COP3P]
ciwan	ciwan-ekan-îş	ADJ;DEF;PL;[ÎŞ]
ciwan	ciwan-ekan-îş-im	ADJ;DEF;PL;[ÎŞ];[COP1S]
ciwan	ciwan-ekan-îş-ît	ADJ;DEF;PL;[ÎŞ];[COP2S]
ciwan	ciwan-ekan-îş-e	ADJ;DEF;PL;[ÎŞ];[COP3S]
ciwan	ciwan-ekan-îş-în	ADJ;DEF;PL;[ÎŞ];[COP1P]
ciwan	ciwan-ekan-îş-in	ADJ;DEF;PL;[ÎŞ];[COP2P]
ciwan	ciwan-ekan-îş-in	ADJ;DEF;PL;[ÎŞ];[COP3P]
ciwan	ciwan-ekan-îş-da	ADJ;DEF;PL;[ÎŞ];[DA]
ciwan	ciwan-ekan-îş-da-m	ADJ;DEF;PL;[ÎŞ];[DA];[COP1S]
ciwan	ciwan-ekan-îş-da-yt	ADJ;DEF;PL;[ÎŞ];[DA];[COP2S]
ciwan	ciwan-ekan-îş-da-ye	ADJ;DEF;PL;[ÎŞ];[DA];[COP3S]
ciwan	ciwan-ekan-îş-da-yn	ADJ;DEF;PL;[ÎŞ];[DA];[COP1P]
ciwan	ciwan-ekan-îş-da-n	ADJ;DEF;PL;[ÎŞ];[DA];[COP2P]
ciwan	ciwan-ekan-îş-da-n	ADJ;DEF;PL;[ÎŞ];[DA];[COP3P]
ciwan	ciwan-ekan-îş-ewe	ADJ;DEF;PL;[ÎŞ];[EWE]
ciwan	ciwan-ekan-îş-ewe-m	ADJ;DEF;PL;[ÎŞ];[EWE];[COP1S]
ciwan	ciwan-ekan-îş-ewe-yt	ADJ;DEF;PL;[ÎŞ];[EWE];[COP2S]
ciwan	ciwan-ekan-îş-ewe-ye	ADJ;DEF;PL;[ÎŞ];[EWE];[COP3S]
ciwan	ciwan-ekan-îş-ewe-yn	ADJ;DEF;PL;[ÎŞ];[EWE];[COP1P]
ciwan	ciwan-ekan-îş-ewe-n	ADJ;DEF;PL;[ÎŞ];[EWE];[COP2P]
ciwan	ciwan-ekan-îş-ewe-n	ADJ;DEF;PL;[ÎŞ];[EWE];[COP3P]
ciwan	ciwan-ekan-îş-im	ADJ;DEF;PL;[ÎŞ];PSS1S
ciwan	ciwan-ekan-îş-im-im	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP1S]
ciwan	ciwan-ekan-îş-im-ît	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP2S]
ciwan	ciwan-ekan-îş-im-e	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP3S]
ciwan	ciwan-ekan-îş-im-în	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP1P]
ciwan	ciwan-ekan-îş-im-in	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP2P]
ciwan	ciwan-ekan-îş-im-in	ADJ;DEF;PL;[ÎŞ];PSS1S;[COP3P]
ciwan	ciwan-ekan-îş-im-da	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA]
ciwan	ciwan-ekan-îş-im-da-m	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP1S]
ciwan	ciwan-ekan-îş-im-da-yt	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP2S]
ciwan	ciwan-ekan-îş-im-da-ye	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP3S]
ciwan	ciwan-ekan-îş-im-da-yn	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP1P]
ciwan	ciwan-ekan-îş-im-da-n	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP2P]
ciwan	ciwan-ekan-îş-im-da-n	ADJ;DEF;PL;[ÎŞ];PSS1S;[DA];[COP3P]
ciwan	ciwan-ekan-îş-im-ewe	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE]
ciwan	ciwan-ekan-îş-im-ewe-m	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP1S]
ciwan	ciwan-ekan-îş-im-ewe-yt	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP2S]
ciwan	ciwan-ekan-îş-im-ewe-ye	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP3S]
ciwan	ciwan-ekan-îş-im-ewe-yn	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP1P]
ciwan	ciwan-ekan-îş-im-ewe-n	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP2P]
ciwan	ciwan-ekan-îş-im-ewe-n	ADJ;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP3P]
ciwan	ciwan-ekan-îş-it	ADJ;DEF;PL;[ÎŞ];PSS2S
ciwan	ciwan-ekan-îş-it-im	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP1S]
ciwan	ciwan-ekan-îş-it-ît	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP2S]
ciwan	ciwan-ekan-îş-it-e	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP3S]
ciwan	ciwan-ekan-îş-it-în	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP1P]
ciwan	ciwan-ekan-îş-it-in	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP2P]
ciwan	ciwan-ekan-îş-it-in	ADJ;DEF;PL;[ÎŞ];PSS2S;[COP3P]
ciwan	ciwan-ekan-îş-it-da	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA]
ciwan	ciwan-ekan-îş-it-da-m	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP1S]
ciwan	ciwan-ekan-îş-it-da-yt	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP2S]
ciwan	ciwan-ekan-îş-it-da-ye	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP3S]
ciwan	ciwan-ekan-îş-it-da-yn	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP1P]
ciwan	ciwan-ekan-îş-it-da-n	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP2P]
ciwan	ciwan-ekan-îş-it-da-n	ADJ;DEF;PL;[ÎŞ];PSS2S;[DA];[COP3P]
ciwan	ciwan-ekan-îş-it-ewe	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE]
ciwan	ciwan-ekan-îş-it-ewe-m	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP1S]
ciwan	ciwan-ekan-îş-it-ewe-yt	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP2S]
ciwan	ciwan-ekan-îş-it-ewe-ye	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP3S]
ciwan	ciwan-ekan-îş-it-ewe-yn	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP1P]
ciwan	ciwan-ekan-îş-it-ewe-n	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP2P]
ciwan	ciwan-ekan-îş-it-ewe-n	ADJ;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP3P]
ciwan	ciwan-ekan-îş-î	ADJ;DEF;PL;[ÎŞ];PSS3S
ciwan	ciwan-ekan-îş-y-im	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP1S]
ciwan	ciwan-ekan-îş-y-ît	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP2S]
ciwan	ciwan-ekan-îş-ye-tî	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP3S]
ciwan	ciwan-ekan-îş-y-în	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP1P]
ciwan	ciwan-ekan-îş-y-in	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP2P]
ciwan	ciwan-ekan-îş-y-in	ADJ;DEF;PL;[ÎŞ];PSS3S;[COP3P]
ciwan	ciwan-ekan-îş-î-da	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA]
ciwan	ciwan-ekan-îş-î-da-m	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP1S]
ciwan	ciwan-ekan-îş-î-da-yt	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP2S]
ciwan	ciwan-ekan-îş-î-da-ye	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP3S]
ciwan	ciwan-ekan-îş-î-da-yn	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP1P]
ciwan	ciwan-ekan-îş-î-da-n	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP2P]
ciwan	ciwan-ekan-îş-î-da-n	ADJ;DEF;PL;[ÎŞ];PSS3S;[DA];[COP3P]
ciwan	ciwan-ekan-îş-î-yewe	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE]
ciwan	ciwan-ekan-îş-î-yewe-m	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP1S]
ciwan	ciwan-ekan-îş-î-yewe-yt	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP2S]
ciwan	ciwan-ekan-îş-î-yewe-ye	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP3S]
ciwan	ciwan-ekan-îş-î-yewe-yn	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP1P]
ciwan	ciwan-ekan-îş-î-yewe-n	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP2P]
ciwan	ciwan-ekan-îş-î-yewe-n	ADJ;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP3P]
ciwan	ciwan-ekan-îş-man	ADJ;DEF;PL;[ÎŞ];PSS1P
ciwan	ciwan-ekan-îş-man-im	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP1S]
ciwan	ciwan-ekan-îş-man-ît	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP2S]
ciwan	ciwan-ekan-îş-man-e	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP3S]
ciwan	ciwan-ekan-îş-man-în	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP1P]
ciwan	ciwan-ekan-îş-man-in	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP2P]
ciwan	ciwan-ekan-îş-man-in	ADJ;DEF;PL;[ÎŞ];PSS1P;[COP3P]
ciwan	ciwan-ekan-îş-man-da	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA]
ciwan	ciwan-ekan-îş-man-da-m	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA];[COP1S]
ciwan	ciwan-ekan-îş-man-da-yt	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA];[COP2S]
ciwan	ciwan-ekan-îş-man-da-ye	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA];[COP3S]
ciwan	ciwan-ekan-îş-man-da-yn	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA];[COP1P]
ciwan	ciwan-ekan-îş-man-da-n	ADJ;DEF;PL;[ÎŞ];PSS1P;[DA];[COP2P]
